THERMO ALL
   300.000  1000.000  5000.000
H                      0H   1C   0O   0N   0G   300.000  5000.000 1000.00      1
 0.55819440E-08-0.24749510E-11-0.14310540E+05 0.48488970E+01                   4
HCO                    0H   1C   1O   1N   0G   300.000  5000.000 1000.00      1
 0.35572710E+01 0.33455730E-02-0.13350060E-05 0.24705730E-09-0.17138510E-13    2
 0.39163240E+04 0.55522990E+01 0.28983300E+01 0.61991470E-02-0.96230840E-05    3
 0.10898250E-07-0.45748850E-11 0.41599220E+04 0.89836140E+01                   4
CO2                    0H   0C   1O   2N   0G   300.000  5000.000 1000.00      1
 0.44536230E+01 0.31401690E-02-0.12784110E-05 0.23939970E-09-0.16690330E-13    2
-0.48966960E+05-0.95539590E+00 0.22757250E+01 0.99220720E-02-0.10409110E-04    3
 0.68666870E-08-0.21172800E-11-0.48373140E+05 0.10188490E+02                   4
CH3                    0H   3C   1O   0N   0G   300.000  5000.000 1000.00      1
 0.28440520E+01 0.61379740E-02-0.22303450E-05 0.37851610E-09-0.24521590E-13    2
 0.16437810E+05 0.54526970E+01 0.24304430E+01 0.11124100E-01-0.16802200E-04    3
 0.16218290E-07-0.58649530E-11 0.16423780E+05 0.67897940E+01                   4
CH4                    0H   4C   1O   0N   0G   300.000  5000.000 1000.00      1
 0.16834790E+01 0.10237240E-01-0.38751290E-05 0.67855850E-09-0.45034230E-13    2
-0.10080790E+05 0.96233950E+01 0.77874150E+00 0.17476680E-01-0.27834090E-04    3
 0.30497080E-07-0.12239310E-10-0.98252290E+04 0.13722190E+02                   4
H2O2                   0H   2C   0O   2N   0G   300.000  5000.000 1000.00      1
 0.45731670E+01 0.43361360E-02-0.14746890E-05 0.23489040E-09-0.14316540E-13    2
-0.18006960E+05 0.50113700E+00 0.33887540E+01 0.65692260E-02-0.14850130E-06    3
-0.46258060E-08 0.24715150E-11-0.17663150E+05 0.67853630E+01                   4
CH2O                   0H   2C   1O   1N   0G   300.000  5000.000 1000.00      1
 0.29956060E+01 0.66813210E-02-0.26289550E-05 0.47371530E-09-0.32125170E-13    2
-0.15320370E+05 0.69125720E+01 0.16527310E+01 0.12631440E-01-0.18881680E-04    3
 0.20500310E-07-0.84132370E-11-0.14865400E+05 0.13784820E+02                   4
CH3O                   0H   3C   1O   1N   0G   300.000  3000.000 1000.00      1
 0.37708000E+01 0.78714970E-02-0.26563840E-05 0.39444310E-09-0.21126160E-13    2
 0.12783250E+03 0.29295750E+01 0.21062040E+01 0.72165950E-02 0.53384720E-05    3
-0.73776360E-08 0.20756110E-11 0.97860110E+03 0.13152180E+02                   4
C2H4                   0H   4C   2O   0N   0G   300.000  5000.000 1000.00      1
 0.35284190E+01 0.11485180E-01-0.44183850E-05 0.78446010E-09-0.52668480E-13    2
 0.44282890E+04 0.22303890E+01-0.86148800E+00 0.27961630E-01-0.33886770E-04    3
 0.27851520E-07-0.97378790E-11 0.55730460E+04 0.24211490E+02                   4
C2H5                   0H   5C   2O   0N   0G   300.000  5000.000 1000.00      1
 0.71904800E+01 0.64840770E-02-0.64280650E-06-0.23478790E-09 0.38808770E-13    2
 0.10674550E+05-0.14780890E+02 0.26907020E+01 0.87191330E-02 0.44198390E-05    3
 0.93387030E-09-0.39277730E-11 0.12870400E+05 0.12138200E+02                   4
C2H                    0H   1C   2O   0N   0G   300.000  4000.000 1000.00      1
 0.39863670E+01 0.31431230E-02-0.12672430E-05 0.29243630E-09-0.27163200E-13    2
 0.66558840E+05 0.11910630E+01 0.27377040E+01 0.80484460E-02-0.92443100E-05    3
 0.65252590E-08-0.19395800E-11 0.66838130E+05 0.73002200E+01                   4
C2H2                   0H   2C   2O   0N   0G   300.000  5000.000 1000.00      1
 0.44367700E+01 0.53760390E-02-0.19128170E-05 0.32863790E-09-0.21567100E-13    2
 0.25667660E+05-0.28003380E+01 0.20135620E+01 0.15190450E-01-0.16163190E-04    3
 0.90789920E-08-0.19127460E-11 0.26124440E+05 0.88053780E+01                   4
C2H3                   0H   3C   2O   0N   0G   300.000  5000.000 1000.00      1
 0.59334680E+01 0.40177460E-02-0.39667400E-06-0.14412670E-09 0.23786440E-13    2
 0.31854350E+05-0.85303130E+01 0.24592760E+01 0.73714760E-02 0.21098730E-05    3
-0.13216420E-08-0.11847840E-11 0.33352250E+05 0.11556200E+02                   4
CH3OH                  0H   4C   1O   1N   0G   300.000  5000.000 1000.00      1
 0.40290610E+01 0.93765930E-02-0.30502540E-05 0.43587930E-09-0.22247230E-13    2
-0.26157910E+05 0.23781960E+01 0.26601150E+01 0.73415080E-02 0.71700510E-05    3
-0.87931940E-08 0.23905700E-11-0.25353480E+05 0.11232630E+02                   4
CH2OH                  0H   3C   1O   1N   0G   250.000  4000.000 1000.00      1
 0.63275200E+01 0.36082710E-02-0.32015470E-06-0.19387500E-09 0.35097050E-13    2
-0.44745090E+04-0.83293660E+01 0.28626280E+01 0.10015270E-01-0.52854360E-06    3
-0.51385400E-08 0.22460410E-11-0.33496790E+04 0.10397940E+02                   4
CH2CO                  0H   2C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.60388170E+01 0.58048400E-02-0.19209540E-05 0.27944850E-09-0.14588680E-13    2
-0.85834020E+04-0.76575810E+01 0.29749710E+01 0.12118710E-01-0.23450460E-05    3
-0.64666850E-08 0.39056490E-11-0.76326370E+04 0.86735530E+01                   4
HCCO                   0H   1C   2O   1N   0G   300.000  4000.000 1000.00      1
 0.67580730E+01 0.20004000E-02-0.20276070E-06-0.10411320E-09 0.19651650E-13    2
 0.19015130E+05-0.90712620E+01 0.50479650E+01 0.44534780E-02 0.22682830E-06    3
-0.14820950E-08 0.22507420E-12 0.19658920E+05 0.48184390E+00                   4
CH3CO                  0H   3C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.56122790E+01 0.84498860E-02-0.28541470E-05 0.42383760E-09-0.22684040E-13    2
-0.51878630E+04-0.32749490E+01 0.31252780E+01 0.97782200E-02 0.45214480E-05    3
-0.90094620E-08 0.31937180E-11-0.41085080E+04 0.11228850E+02                   4
CH2CHO                 0H   3C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.59756700E+01 0.81305910E-02-0.27436240E-05 0.40703040E-09-0.21760170E-13    2
 0.49032180E+03-0.50452510E+01 0.34090620E+01 0.10738570E-01 0.18914920E-05    3
-0.71585830E-08 0.28673850E-11 0.15214770E+04 0.95582900E+01                   4
CH3CHO                 0H   4C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.58686500E+01 0.10794240E-01-0.36455300E-05 0.54129120E-09-0.28968440E-13    2
-0.22645690E+05-0.60129460E+01 0.25056950E+01 0.13369910E-01 0.46719530E-05    3
-0.11281400E-07 0.42635660E-11-0.21245890E+05 0.13350890E+02                   4
NC3H7                  0H   7C   3O   0N   0G   300.000  5000.000 1000.00      1
 0.79782910E+01 0.15761130E-01-0.51732430E-05 0.74438920E-09-0.38249780E-13    2
 0.75794020E+04-0.19356110E+02 0.19225370E+01 0.24789270E-01 0.18102490E-05    3
-0.17832660E-07 0.85829960E-11 0.97132810E+04 0.13992710E+02                   4
C3H3                   0H   3C   3O   0N   0G   300.000  4000.000 1000.00      1
 0.88310470E+01 0.43571950E-02-0.41090670E-06-0.23687230E-09 0.43765200E-13    2
 0.38474200E+05-0.21779190E+02 0.47542000E+01 0.11080280E-01 0.27933230E-06    3
-0.54792120E-08 0.19496290E-11 0.39888830E+05 0.58545490E+00                   4
C3H2                   0H   2C   3O   0N   0G   150.000  4000.000 1000.00      1
 0.76709810E+01 0.27487490E-02-0.43709430E-06-0.64555990E-10 0.16638870E-13    2
 0.62597220E+05-0.12368900E+02 0.31667140E+01 0.24825720E-01-0.45916370E-04    3
 0.42680190E-07-0.14821520E-10 0.63504210E+05 0.88694460E+01                   4
CH2(S)                 0H   2C   1O   0N   0G   300.000  4000.000 1000.00      1
 0.35528890E+01 0.20667880E-02-0.19141160E-06-0.11046730E-09 0.20213500E-13    2
 0.49849750E+05 0.16865700E+01 0.39712650E+01-0.16990890E-03 0.10253690E-05    3
 0.24925510E-08-0.19812660E-11 0.49893680E+05 0.57532070E-01                   4
N2                     0H   0C   0O   0N   2G   300.000  5000.000 1000.00      1
 0.29266400E+01 0.14879770E-02-0.56847610E-06 0.10097040E-09-0.67533510E-14    2
-0.92279770E+03 0.59805280E+01 0.32986770E+01 0.14082400E-02-0.39632220E-05    3
 0.56415150E-08-0.24448550E-11-0.10209000E+04 0.39503720E+01                   4
OH                     0H   1C   0O   1N   0G   300.000  5000.000 1000.00      1
 0.30178923E+01 0.75330612E-03-0.71690824E-07-0.19058256E-10 0.29017533E-14    2
 0.39195703E+04 0.48312342E+01 0.38013203E+01-0.24542179E-02 0.66913187E-05    3
-0.70562171E-08 0.27011472E-11 0.37052085E+04 0.91668283E+00                   4
HO2                    0H   1C   0O   2N   0G   300.000  5000.000 1000.00      1
 0.37639561E+01 0.28797758E-02-0.10586707E-05 0.17826739E-09-0.11313682E-13    2
 0.57285221E+03 0.51069365E+01 0.28044893E+01 0.64234500E-02-0.80038539E-05    3
 0.72754783E-08-0.27475488E-11 0.84848726E+03 0.99819375E+01                   4
C2H6                   0H   6C   2O   0N   0G   300.000  5000.000 1000.00      1
 0.39547822E+01 0.16029500E-01-0.60019899E-05 0.10243717E-08-0.65693962E-13    2
-0.12641881E+05-0.50818555E+00-0.20360421E+01 0.38699036E-01-0.48669316E-04    3
 0.42313715E-07-0.15366422E-10-0.11025573E+05 0.29601158E+02                   4
C3H4-A                 0H   4C   3O   0N   0G   300.000  4000.000 1000.00      1
 0.81642697E+01 0.76638744E-02-0.15826133E-05-0.41275532E-10 0.30748855E-13    2
 0.20362957E+05-0.21435760E+02 0.44936134E-01 0.34524474E-01-0.48544716E-04    3
 0.45778466E-07-0.17568156E-10 0.22770871E+05 0.20397540E+02                   4
C3H4-P                 0H   4C   3O   0N   0G   300.000  4000.000 1000.00      1
 0.78129469E+01 0.80710956E-02-0.18347159E-05 0.14588513E-10 0.26935469E-13    2
 0.19595084E+05-0.18874660E+02 0.42390904E+00 0.33972900E-01-0.50166492E-04    3
 0.48528880E-07-0.18668346E-10 0.21754295E+05 0.18933480E+02                   4
C3H6                   0H   6C   3O   0N   0G   300.000  5000.000 1000.00      1
 0.58127125E+01 0.16884791E-01-0.62791200E-05 0.10669344E-08-0.68217330E-13    2
-0.74498846E+03-0.72208897E+01-0.17698528E+01 0.44657636E-01-0.55872022E-04    3
 0.47264463E-07-0.16863124E-10 0.12917206E+04 0.30980772E+02                   4
C4H6                   0H   6C   4O   0N   0G   300.000  5000.000 1000.00      1
 0.88317241E+01 0.17049790E-01-0.63773252E-05 0.10868155E-08-0.69577246E-13    2
 0.90062508E+04-0.23416235E+02-0.30445345E+01 0.59593478E-01-0.71554459E-04    3
 0.51315055E-07-0.15788112E-10 0.11923024E+05 0.35853819E+02                   4
C4H7                   0H   7C   4O   0N   0G   300.000  5000.000 1000.00      1
 0.85306189E+01 0.19910937E-01-0.74241058E-05 0.12643490E-08-0.80999010E-13    2
 0.12286386E+05-0.19990462E+02-0.28516565E+01 0.60846312E-01-0.75756463E-04    3
 0.60652039E-07-0.20689432E-10 0.15253190E+05 0.37222526E+02                   4
C4H8-1                 0H   8C   4O   0N   0G   300.000  5000.000 1000.00      1
 0.83608809E+01 0.22373208E-01-0.83482553E-05 0.14219077E-08-0.91075054E-13    2
-0.44372677E+04-0.19066910E+02-0.36483441E+01 0.65750890E-01-0.81916433E-04    3
 0.66462119E-07-0.22931565E-10-0.12861123E+04 0.41326337E+02                   4
PC4H9                  0H   9C   4O   0N   0G   300.000  5000.000 1000.00      1
 0.90728678E+01 0.23865599E-01-0.88640348E-05 0.15037730E-08-0.95981439E-13    2
 0.47611419E+04-0.21457205E+02-0.32622556E+01 0.68442633E-01-0.84081192E-04    3
 0.67547481E-07-0.23164442E-10 0.79828995E+04 0.40534899E+02                   4
CH3COCH2               0H   5C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.81417402E+01 0.14663484E-01-0.55400774E-05 0.95219248E-09-0.61416404E-13    2
-0.73681421E+04-0.15787729E+02-0.21404860E+00 0.44818640E-01-0.56994939E-04    3
 0.46819604E-07-0.16273333E-10-0.51627801E+04 0.26268132E+02                   4
C2H5CHO                0H   6C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.77601014E+01 0.17553000E-01-0.65865711E-05 0.11283154E-08-0.72677270E-13    2
-0.26138730E+05-0.14119033E+02-0.28756840E+00 0.47377154E-01-0.60956336E-04    3
 0.52586062E-07-0.18937144E-10-0.23971426E+05 0.26396563E+02                   4
C5H9                   0H   9C   5O   0N   0G   300.000  5000.000 1000.00      1
 0.10638154E+02 0.25834949E-01-0.96705595E-05 0.16520732E-08-0.10611475E-12    2
 0.88310858E+04-0.30843969E+02-0.48907637E+01 0.81307355E-01-0.10254956E-03    3
 0.83108533E-07-0.28627060E-10 0.12923542E+05 0.47371172E+02                   4
C5H10-1                0H  10C   5O   0N   0G   300.000  5000.000 1000.00      1
 0.10869258E+02 0.27768573E-01-0.10354675E-04 0.17633894E-08-0.11296150E-12    2
-0.81756595E+04-0.30783793E+02-0.46494315E+01 0.83521660E-01-0.10439040E-03    3
 0.84650339E-07-0.29198583E-10-0.40928845E+04 0.47322714E+02                   4
C5H11-1                0H  11C   5O   0N   0G   300.000  5000.000 1000.00      1
 0.11504152E+02 0.29406414E-01-0.10937318E-04 0.18573670E-08-0.11864005E-12    2
 0.10481748E+04-0.32760887E+02-0.44318965E+01 0.86718279E-01-0.10673588E-03    3
 0.85263083E-07-0.29101614E-10 0.52063093E+04 0.47352688E+02                   4
C2H5O                  0H   5C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.60063801E+01 0.14003343E-01-0.52134979E-05 0.88716267E-09-0.56812478E-13    2
-0.51121106E+04-0.64985474E+01-0.13433601E+01 0.40549062E-01-0.50887670E-04    3
 0.41997311E-07-0.14688768E-10-0.31616519E+04 0.30517632E+02                   4
CH3O2                  0H   3C   1O   2N   0G   300.000  5000.000 1000.00      1
 0.48441920E+01 0.95058532E-02-0.34906453E-05 0.58606957E-09-0.37052155E-13    2
-0.95814377E+03 0.17560432E+01 0.34610404E+01 0.15896773E-01-0.18067494E-04    3
 0.16099614E-07-0.59815163E-11-0.60099582E+03 0.85229549E+01                   4
CH3O2H                 0H   4C   1O   2N   0G   300.000  5000.000 1000.00      1
 0.70280742E+01 0.10093235E-01-0.37990316E-05 0.65106543E-09-0.41895586E-13    2
-0.18945428E+05-0.10967399E+02 0.18847254E+01 0.28831824E-01-0.36517819E-04    3
 0.30446267E-07-0.10713551E-10-0.17579581E+05 0.14918580E+02                   4
C2H3O1-2               0H   3C   2O   1N   0G   300.000  5000.000 1000.00      1
 0.60878243E+01 0.81018846E-02-0.28201105E-05 0.45815635E-09-0.28376939E-13    2
 0.13052715E+05-0.77581176E+01-0.27281255E+01 0.37359496E-01-0.45000086E-04    3
 0.32309072E-07-0.10140979E-10 0.15359642E+05 0.36883861E+02                   4
C2H3CO                 0H   3C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.81979597E+01 0.95839354E-02-0.35098762E-05 0.58849691E-09-0.37179443E-13    2
 0.25487394E+04-0.17232555E+02 0.75652112E+00 0.35922951E-01-0.41253012E-04    3
 0.26823477E-07-0.74266003E-11 0.43208548E+04 0.19805996E+02                   4
C2H3CHO                0H   4C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.84966423E+01 0.12250863E-01-0.46901539E-05 0.81409208E-09-0.52917579E-13    2
-0.13967445E+05-0.19550674E+02-0.13294269E+01 0.47226564E-01-0.59726457E-04    3
 0.45263875E-07-0.14616028E-10-0.11483615E+05 0.29692043E+02                   4
C3H5O                  0H   5C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.82865826E+01 0.14356375E-01-0.53038296E-05 0.90144767E-09-0.57851715E-13    2
 0.72712100E+04-0.16344668E+02-0.11128927E+01 0.47387837E-01-0.61277140E-04    3
 0.51351585E-07-0.18166665E-10 0.98219529E+04 0.31250292E+02                   4
C4H7O                  0H   7C   4O   1N   0G   300.000  5000.000 1000.00      1
 0.12641032E+02 0.18211615E-01-0.67848314E-05 0.11610470E-08-0.74932606E-13    2
 0.64147078E+03-0.39778630E+02-0.46092962E+01 0.77729188E-01-0.99735877E-04    3
 0.77511732E-07-0.25741817E-10 0.51623998E+04 0.47306857E+02                   4
C3H5-A                 0H   5C   3O   0N   0G   300.000  5000.000 1000.00      1
 0.66100714E+01 0.13927772E-01-0.51836325E-05 0.88105391E-09-0.56331590E-13    2
 0.17314383E+05-0.11834594E+02-0.21371877E+01 0.45151912E-01-0.55325319E-04    3
 0.42481042E-07-0.13991514E-10 0.19550507E+05 0.32053167E+02                   4
NC3H7CHO               0H   8C   4O   1N   0G   300.000  5000.000 1000.00      1
 0.10346857E+02 0.22867915E-01-0.85693937E-05 0.14675692E-08-0.94553816E-13    2
-0.29914563E+05-0.26297985E+02-0.14077514E+01 0.65802333E-01-0.84757669E-04    3
 0.72059301E-07-0.25677820E-10-0.26762352E+05 0.32924932E+02                   4
NC3H7CO                0H   7C   4O   1N   0G   300.000  5000.000 1000.00      1
 0.10052428E+02 0.20574607E-01-0.77435725E-05 0.13292354E-08-0.85746208E-13    2
-0.11036273E+05-0.23130011E+02-0.25105852E+00 0.58389259E-01-0.75230606E-04    3
 0.64073293E-07-0.22853935E-10-0.82768112E+04 0.28750180E+02                   4
C2H5COCH2              0H   7C   4O   1N   0G   300.000  5000.000 1000.00      1
 0.10897872E+02 0.20561653E-01-0.79274931E-05 0.13832437E-08-0.90290229E-13    2
-0.12420740E+05-0.29471980E+02-0.14845001E+01 0.65945287E-01-0.86084477E-04    3
 0.71075798E-07-0.24627122E-10-0.91936287E+04 0.32660632E+02                   4
CH3CHCO                0H   4C   3O   1N   0G   300.000  5000.000 1000.00      1
 0.84715141E+01 0.11790289E-01-0.43831049E-05 0.74374270E-09-0.47460487E-13    2
-0.13441779E+05-0.18764094E+02 0.30081389E+00 0.40820425E-01-0.49059330E-04    3
 0.35688585E-07-0.11175514E-10-0.11404672E+05 0.22118813E+02                   4
NC3H7COCH3             0H  10C   5O   1N   0G   300.000  5000.000 1000.00      1
 0.11849082E+02 0.29781937E-01-0.11273702E-04 0.19413516E-08-0.12544926E-12    2
-0.37105791E+05-0.33119020E+02-0.28656095E+01 0.84113788E-01-0.10804631E-03    3
 0.91349780E-07-0.32378429E-10-0.33201001E+05 0.40841355E+02                   4
NC3H7COCH2             0H   9C   5O   1N   0G   300.000  5000.000 1000.00      1
 0.12327555E+02 0.26908085E-01-0.10145144E-04 0.17405569E-08-0.11208759E-12    2
-0.15719745E+05-0.36168256E+02-0.22923038E+01 0.80449459E-01-0.10046794E-03    3
 0.80241464E-07-0.27211713E-10-0.11968276E+05 0.37050111E+02                   4
C7H16                  0H  16C   7O   0N   0G   300.000  5000.000 1000.00      1
 0.16434757E+02 0.43117196E-01-0.16082458E-04 0.27400381E-08-0.17561677E-12    2
-0.31303292E+05-0.58736808E+02-0.70544458E+01 0.12753972E+00-0.16054329E-03    3
 0.13235095E-06-0.46259016E-10-0.25057787E+05 0.59645967E+02                   4
C7H15-1                0H  15C   7O   0N   0G   300.000  5000.000 1000.00      1
 0.16341273E+02 0.40504853E-01-0.15115407E-04 0.25763724E-08-0.16518949E-12    2
-0.64050480E+04-0.54829251E+02-0.59601227E+01 0.12061814E+00-0.15198627E-03    3
 0.12518383E-06-0.43713674E-10-0.47884120E+03 0.57563446E+02                   4
C7H15                  0H  15C   7O   0N   0G   300.000  5000.000 1000.00      1
 0.16195484E+02 0.40221378E-01-0.14945974E-04 0.25446864E-08-0.16325122E-12    2
-0.78025741E+04-0.53643836E+02-0.61022104E+01 0.11981984E+00-0.15405861E-03    3
 0.13116536E-06-0.46972056E-10-0.17266379E+04 0.59169686E+02                   4
C7H15O2                0H  15C   7O   2N   0G   300.000  5000.000 1000.00      1
 0.19687623E+02 0.43542956E-01-0.16510863E-04 0.28443623E-08-0.18374732E-12    2
-0.27393002E+05-0.68409585E+02-0.51357610E+01 0.13416389E+00-0.16901246E-03    3
 0.13527830E-06-0.45913634E-10-0.21008725E+05 0.55981970E+02                   4
C7H14OOH               0H  15C   7O   2N   0G   300.000  5000.000 1000.00      1
 0.21218276E+02 0.41680644E-01-0.15832037E-04 0.27333199E-08-0.17698344E-12    2
-0.21679334E+05-0.74276922E+02-0.51860580E+01 0.13642813E+00-0.17518230E-03    3
 0.14280871E-06-0.49245265E-10-0.14737182E+05 0.58620671E+02                   4
C7H14OOHO2             0H  15C   7O   4N   0G   300.000  5000.000 1000.00      1
 0.25985653E+02 0.43125079E-01-0.16568503E-04 0.28826767E-08-0.18769866E-12    2
-0.41741802E+05-0.96156852E+02-0.43706076E+01 0.15274551E+00-0.19481214E-03    3
 0.15193371E-06-0.50259261E-10-0.34029655E+05 0.55872372E+02                   4
C7H14O                 0H  14C   7O   1N   0G   300.000  5000.000 1000.00      1
 0.17595999E+02 0.40732968E-01-0.15307342E-04 0.26207863E-08-0.16853763E-12    2
-0.33507131E+05-0.64982375E+02-0.10775963E+02 0.14100487E+00-0.17645793E-03    3
 0.13759412E-06-0.45891217E-10-0.26153053E+05 0.77747148E+02                   4
NC7KET                 0H  14C   7O   3N   0G   300.000  5000.000 1000.00      1
 0.22239111E+02 0.41510953E-01-0.15962145E-04 0.27791600E-08-0.18107119E-12    2
-0.58608216E+05-0.79181766E+02-0.42780738E+01 0.13804799E+00-0.17790595E-03    3
 0.14312442E-06-0.48602371E-10-0.51780333E+05 0.53750900E+02                   4
END
